Instrument Name,DustTrak DRX
Model Number,8534
Serial Number,8534203806
Firmware Version,3.7
Calibration Date,22/02/2024
Test Name,ESJB_dt02_001
Test Start Time,05:04:05 PM
Test Start Date,28/10/2024
Test Length [D:H:M],2:23:57
Test Interval [M:S],1:0
PM1 Average [mg/m3],0.022
PM1 Minimum [mg/m3],0.010
PM1 Maximum [mg/m3],0.073
PM1 TWA [mg/m3],0.017
PM2.5 Average [mg/m3],0.022
PM2.5 Minimum [mg/m3],0.010
PM2.5 Maximum [mg/m3],0.073
PM2.5 TWA [mg/m3],0.017
PM4 Average [mg/m3],0.023
PM4 Minimum [mg/m3],0.011
PM4 Maximum [mg/m3],0.077
PM4 TWA [mg/m3],0.017
PM10 Average [mg/m3],0.035
PM10 Minimum [mg/m3],0.011
PM10 Maximum [mg/m3],0.152
PM10 TWA [mg/m3],0.022
TOTAL Average [mg/m3],0.047
TOTAL Minimum [mg/m3],0.011
TOTAL Maximum [mg/m3],0.284
TOTAL TWA [mg/m3],0.024
Photometric User Cal,1.00
Size Correction User Cal,1.00
Flow User Cal,0.00
Errors,
Number of Samples,4317

Elapsed Time [s],PM1 [mg/m3],PM2.5 [mg/m3],PM4 [mg/m3],PM10 [mg/m3],TOTAL [mg/m3],Alarms,Errors
187020,0.023,0.023,0.023,0.027,0.028,,
187080,0.023,0.023,0.024,0.027,0.027,,
187140,0.022,0.022,0.023,0.026,0.026,,
187200,0.022,0.022,0.023,0.026,0.026,,
187260,0.023,0.023,0.023,0.026,0.027,,
187320,0.022,0.022,0.023,0.028,0.028,,
187380,0.022,0.022,0.023,0.026,0.027,,
187440,0.022,0.022,0.023,0.026,0.026,,
187500,0.022,0.022,0.023,0.027,0.027,,
187560,0.022,0.022,0.023,0.026,0.026,,
187620,0.023,0.023,0.023,0.027,0.027,,
187680,0.022,0.022,0.023,0.026,0.026,,
187740,0.022,0.022,0.023,0.025,0.026,,
187800,0.022,0.022,0.023,0.027,0.027,,
187860,0.023,0.023,0.023,0.027,0.027,,
187920,0.022,0.022,0.023,0.026,0.026,,
187980,0.022,0.022,0.023,0.026,0.026,,
188040,0.022,0.022,0.023,0.025,0.025,,
188100,0.022,0.022,0.023,0.026,0.026,,
188160,0.023,0.023,0.023,0.027,0.027,,
188220,0.023,0.023,0.024,0.027,0.028,,
188280,0.023,0.023,0.024,0.027,0.027,,
188340,0.022,0.022,0.023,0.026,0.026,,
188400,0.022,0.022,0.023,0.026,0.026,,
188460,0.022,0.022,0.023,0.025,0.026,,
188520,0.022,0.022,0.023,0.026,0.026,,
188580,0.023,0.023,0.024,0.027,0.027,,
188640,0.022,0.022,0.023,0.026,0.026,,
188700,0.022,0.022,0.023,0.025,0.025,,
188760,0.023,0.023,0.024,0.027,0.027,,
188820,0.022,0.022,0.023,0.026,0.026,,
188880,0.022,0.022,0.023,0.026,0.026,,
188940,0.022,0.022,0.023,0.025,0.025,,
189000,0.022,0.022,0.023,0.025,0.025,,
189060,0.023,0.023,0.023,0.026,0.026,,
189120,0.022,0.022,0.023,0.025,0.025,,
189180,0.022,0.022,0.023,0.025,0.025,,
189240,0.023,0.023,0.023,0.026,0.027,,
189300,0.023,0.023,0.024,0.027,0.027,,
189360,0.022,0.022,0.023,0.025,0.025,,
189420,0.022,0.022,0.023,0.025,0.026,,
189480,0.023,0.023,0.024,0.027,0.027,,
189540,0.022,0.022,0.023,0.025,0.025,,
189600,0.022,0.022,0.023,0.026,0.026,,
189660,0.023,0.023,0.024,0.026,0.026,,
189720,0.023,0.023,0.024,0.026,0.026,,
189780,0.022,0.022,0.023,0.026,0.026,,
189840,0.022,0.022,0.023,0.026,0.026,,
189900,0.022,0.022,0.023,0.026,0.026,,
189960,0.023,0.023,0.023,0.026,0.026,,
190020,0.023,0.023,0.024,0.026,0.026,,
190080,0.023,0.023,0.023,0.026,0.026,,
190140,0.023,0.023,0.024,0.026,0.027,,
190200,0.022,0.022,0.023,0.025,0.025,,
190260,0.023,0.023,0.023,0.026,0.027,,
190320,0.023,0.023,0.023,0.026,0.026,,
190380,0.022,0.022,0.023,0.026,0.026,,
190440,0.023,0.023,0.023,0.026,0.026,,
190500,0.022,0.022,0.023,0.025,0.025,,
190560,0.022,0.022,0.023,0.025,0.025,,
190620,0.022,0.022,0.023,0.026,0.026,,
190680,0.023,0.023,0.023,0.026,0.026,,
190740,0.022,0.022,0.023,0.025,0.025,,
190800,0.022,0.022,0.023,0.026,0.027,,
190860,0.023,0.023,0.024,0.026,0.026,,
190920,0.023,0.023,0.023,0.026,0.026,,
190980,0.022,0.022,0.023,0.025,0.025,,
191040,0.023,0.023,0.023,0.026,0.026,,
191100,0.022,0.022,0.023,0.026,0.026,,
191160,0.022,0.022,0.023,0.026,0.026,,
191220,0.022,0.022,0.023,0.025,0.025,,
191280,0.022,0.022,0.023,0.025,0.025,,
191340,0.022,0.022,0.023,0.025,0.025,,
191400,0.022,0.022,0.023,0.025,0.025,,
191460,0.022,0.022,0.023,0.025,0.025,,
191520,0.022,0.022,0.022,0.024,0.024,,
191580,0.022,0.022,0.022,0.025,0.025,,
191640,0.022,0.022,0.023,0.025,0.025,,
191700,0.022,0.022,0.023,0.025,0.025,,
191760,0.022,0.022,0.023,0.025,0.025,,
191820,0.022,0.022,0.023,0.025,0.025,,
191880,0.022,0.022,0.023,0.025,0.025,,
191940,0.022,0.022,0.022,0.025,0.025,,
192000,0.022,0.022,0.023,0.025,0.026,,
192060,0.022,0.022,0.023,0.025,0.025,,
192120,0.022,0.022,0.023,0.025,0.025,,
192180,0.022,0.022,0.022,0.025,0.025,,
192240,0.022,0.022,0.023,0.025,0.025,,
192300,0.022,0.022,0.023,0.025,0.025,,
192360,0.022,0.022,0.022,0.025,0.025,,
192420,0.022,0.022,0.023,0.025,0.025,,
192480,0.022,0.022,0.022,0.025,0.025,,
192540,0.022,0.022,0.022,0.024,0.024,,
192600,0.022,0.022,0.022,0.025,0.025,,
192660,0.022,0.022,0.022,0.024,0.024,,
192720,0.022,0.022,0.022,0.024,0.024,,
192780,0.022,0.022,0.023,0.026,0.026,,
192840,0.022,0.022,0.023,0.025,0.025,,
192900,0.022,0.022,0.022,0.024,0.024,,
192960,0.021,0.021,0.022,0.024,0.024,,
193020,0.022,0.022,0.022,0.025,0.025,,
193080,0.022,0.022,0.023,0.024,0.024,,
193140,0.022,0.022,0.023,0.025,0.025,,
193200,0.022,0.022,0.022,0.024,0.024,,
193260,0.022,0.022,0.023,0.025,0.025,,
193320,0.022,0.022,0.022,0.024,0.024,,
193380,0.022,0.022,0.023,0.024,0.025,,
193440,0.021,0.021,0.022,0.024,0.024,,
193500,0.022,0.022,0.022,0.024,0.024,,
193560,0.022,0.022,0.022,0.024,0.024,,
193620,0.021,0.021,0.022,0.024,0.024,,
193680,0.021,0.021,0.022,0.024,0.024,,
193740,0.022,0.022,0.022,0.024,0.024,,
193800,0.021,0.021,0.022,0.024,0.024,,
193860,0.022,0.022,0.022,0.024,0.025,,
193920,0.022,0.022,0.022,0.024,0.024,,
193980,0.021,0.021,0.022,0.024,0.024,,
194040,0.022,0.022,0.022,0.024,0.024,,
194100,0.022,0.022,0.022,0.024,0.024,,
194160,0.022,0.022,0.022,0.024,0.024,,
194220,0.021,0.021,0.022,0.024,0.024,,
194280,0.021,0.021,0.022,0.024,0.024,,
194340,0.022,0.022,0.022,0.024,0.025,,
194400,0.022,0.022,0.022,0.024,0.024,,
194460,0.022,0.022,0.022,0.024,0.024,,
194520,0.021,0.021,0.022,0.024,0.024,,
194580,0.021,0.021,0.022,0.024,0.024,,
194640,0.022,0.022,0.022,0.024,0.024,,
194700,0.022,0.022,0.022,0.024,0.025,,
194760,0.021,0.021,0.022,0.024,0.024,,
194820,0.022,0.022,0.022,0.025,0.025,,
194880,0.021,0.021,0.022,0.023,0.023,,
194940,0.022,0.022,0.022,0.024,0.024,,
195000,0.021,0.021,0.022,0.024,0.024,,
195060,0.021,0.021,0.022,0.024,0.024,,
195120,0.022,0.022,0.022,0.024,0.024,,
195180,0.021,0.021,0.022,0.023,0.023,,
195240,0.021,0.021,0.022,0.023,0.023,,
195300,0.021,0.021,0.022,0.024,0.024,,
195360,0.022,0.022,0.022,0.024,0.024,,
195420,0.021,0.021,0.022,0.024,0.024,,
195480,0.021,0.021,0.022,0.024,0.024,,
195540,0.021,0.021,0.022,0.024,0.024,,
195600,0.021,0.021,0.022,0.024,0.024,,
195660,0.022,0.022,0.022,0.024,0.024,,
195720,0.021,0.021,0.022,0.023,0.023,,
195780,0.021,0.021,0.022,0.024,0.024,,
195840,0.021,0.021,0.022,0.023,0.023,,
195900,0.021,0.021,0.022,0.024,0.024,,
195960,0.021,0.021,0.021,0.023,0.023,,
196020,0.021,0.021,0.022,0.023,0.023,,
196080,0.021,0.021,0.022,0.024,0.024,,
196140,0.022,0.022,0.022,0.024,0.024,,
196200,0.021,0.021,0.022,0.023,0.023,,
196260,0.021,0.021,0.022,0.024,0.024,,
196320,0.021,0.021,0.022,0.023,0.023,,
196380,0.021,0.021,0.022,0.023,0.023,,
196440,0.021,0.021,0.022,0.023,0.023,,
196500,0.021,0.021,0.022,0.023,0.023,,
196560,0.021,0.021,0.022,0.023,0.024,,
196620,0.021,0.021,0.021,0.023,0.023,,
196680,0.021,0.021,0.021,0.023,0.023,,
196740,0.021,0.021,0.021,0.022,0.022,,
196800,0.021,0.021,0.022,0.023,0.023,,
196860,0.021,0.021,0.022,0.023,0.024,,
196920,0.021,0.021,0.021,0.022,0.022,,
196980,0.021,0.021,0.021,0.023,0.023,,
197040,0.021,0.021,0.021,0.022,0.022,,
197100,0.021,0.021,0.021,0.023,0.023,,
197160,0.021,0.021,0.021,0.023,0.023,,
197220,0.021,0.021,0.021,0.023,0.023,,
197280,0.021,0.021,0.021,0.022,0.022,,
197340,0.021,0.021,0.022,0.023,0.023,,
197400,0.021,0.021,0.022,0.023,0.023,,
197460,0.021,0.021,0.021,0.023,0.023,,
197520,0.021,0.021,0.021,0.022,0.022,,
197580,0.021,0.021,0.022,0.023,0.023,,
197640,0.021,0.021,0.022,0.023,0.023,,
197700,0.021,0.021,0.021,0.022,0.022,,
197760,0.021,0.021,0.022,0.023,0.023,,
197820,0.021,0.021,0.021,0.023,0.023,,
197880,0.021,0.021,0.022,0.023,0.023,,
197940,0.021,0.021,0.021,0.022,0.022,,
198000,0.021,0.021,0.022,0.023,0.024,,
198060,0.021,0.021,0.022,0.023,0.023,,
198120,0.021,0.021,0.022,0.023,0.023,,
198180,0.021,0.021,0.021,0.023,0.023,,
198240,0.021,0.021,0.021,0.023,0.023,,
198300,0.021,0.021,0.021,0.023,0.023,,
198360,0.021,0.021,0.021,0.023,0.023,,
198420,0.021,0.021,0.021,0.023,0.023,,
198480,0.021,0.021,0.022,0.024,0.024,,
198540,0.021,0.021,0.021,0.023,0.023,,
198600,0.021,0.021,0.021,0.023,0.023,,
198660,0.021,0.021,0.021,0.022,0.022,,
198720,0.021,0.021,0.021,0.022,0.022,,
198780,0.021,0.021,0.021,0.023,0.023,,
198840,0.021,0.021,0.021,0.023,0.023,,
198900,0.021,0.021,0.021,0.023,0.023,,
198960,0.021,0.021,0.021,0.023,0.023,,
199020,0.021,0.021,0.021,0.023,0.023,,
199080,0.021,0.021,0.022,0.023,0.023,,
199140,0.021,0.021,0.021,0.022,0.022,,
199200,0.021,0.021,0.021,0.023,0.023,,
199260,0.021,0.021,0.021,0.022,0.022,,
199320,0.020,0.020,0.021,0.022,0.022,,
199380,0.021,0.021,0.021,0.022,0.022,,
199440,0.021,0.021,0.021,0.023,0.023,,
199500,0.020,0.020,0.021,0.022,0.022,,
199560,0.021,0.021,0.021,0.022,0.023,,
199620,0.021,0.021,0.021,0.022,0.022,,
199680,0.021,0.021,0.021,0.022,0.022,,
199740,0.020,0.020,0.021,0.022,0.022,,
199800,0.021,0.021,0.021,0.022,0.022,,
199860,0.020,0.020,0.021,0.022,0.022,,
199920,0.021,0.021,0.021,0.022,0.022,,
199980,0.021,0.021,0.021,0.023,0.023,,
200040,0.020,0.020,0.021,0.022,0.022,,
200100,0.021,0.021,0.022,0.024,0.024,,
200160,0.021,0.021,0.022,0.023,0.023,,
200220,0.021,0.021,0.021,0.023,0.023,,
200280,0.021,0.021,0.021,0.022,0.022,,
200340,0.021,0.021,0.021,0.023,0.023,,
200400,0.021,0.021,0.021,0.023,0.023,,
200460,0.020,0.020,0.021,0.023,0.023,,
200520,0.020,0.020,0.021,0.022,0.022,,
200580,0.020,0.020,0.021,0.023,0.023,,
200640,0.021,0.021,0.021,0.023,0.023,,
200700,0.021,0.021,0.021,0.022,0.022,,
200760,0.021,0.021,0.021,0.023,0.024,,
200820,0.020,0.020,0.021,0.022,0.022,,
200880,0.021,0.021,0.021,0.023,0.023,,
200940,0.020,0.020,0.021,0.022,0.022,,
201000,0.020,0.020,0.021,0.022,0.022,,
201060,0.020,0.020,0.021,0.022,0.022,,
201120,0.021,0.021,0.021,0.022,0.022,,
201180,0.021,0.021,0.021,0.023,0.023,,
201240,0.021,0.021,0.021,0.023,0.023,,
201300,0.020,0.020,0.021,0.022,0.022,,
201360,0.020,0.020,0.021,0.023,0.023,,
201420,0.020,0.020,0.021,0.023,0.023,,
201480,0.020,0.020,0.021,0.023,0.023,,
201540,0.020,0.020,0.021,0.022,0.022,,
201600,0.020,0.020,0.021,0.022,0.022,,
201660,0.020,0.020,0.021,0.022,0.022,,
201720,0.020,0.020,0.021,0.022,0.022,,
201780,0.021,0.021,0.021,0.023,0.023,,
201840,0.021,0.021,0.022,0.023,0.023,,
201900,0.021,0.021,0.021,0.023,0.023,,
201960,0.020,0.020,0.021,0.022,0.022,,
202020,0.021,0.021,0.021,0.023,0.023,,
202080,0.021,0.021,0.021,0.023,0.023,,
202140,0.020,0.020,0.020,0.022,0.022,,
202200,0.021,0.021,0.021,0.023,0.023,,
202260,0.020,0.020,0.021,0.022,0.022,,
202320,0.021,0.021,0.021,0.023,0.023,,
202380,0.020,0.020,0.021,0.022,0.022,,
202440,0.020,0.020,0.021,0.022,0.022,,
202500,0.020,0.020,0.021,0.022,0.022,,
202560,0.020,0.020,0.020,0.022,0.022,,
202620,0.020,0.020,0.020,0.021,0.021,,
202680,0.020,0.020,0.021,0.022,0.022,,
202740,0.020,0.020,0.021,0.022,0.022,,
202800,0.020,0.020,0.021,0.022,0.022,,
202860,0.020,0.020,0.020,0.021,0.021,,
202920,0.020,0.020,0.021,0.022,0.022,,
202980,0.020,0.020,0.021,0.022,0.022,,
203040,0.020,0.020,0.020,0.021,0.021,,
203100,0.020,0.020,0.020,0.021,0.021,,
203160,0.020,0.020,0.020,0.021,0.021,,
203220,0.020,0.020,0.021,0.022,0.022,,
203280,0.020,0.020,0.020,0.022,0.022,,
203340,0.020,0.020,0.021,0.022,0.022,,
203400,0.020,0.020,0.020,0.022,0.022,,
203460,0.020,0.020,0.021,0.022,0.022,,
203520,0.020,0.020,0.021,0.023,0.023,,
203580,0.020,0.020,0.020,0.021,0.021,,
203640,0.020,0.020,0.020,0.022,0.022,,
203700,0.020,0.020,0.020,0.021,0.021,,
203760,0.020,0.020,0.021,0.022,0.023,,
203820,0.020,0.020,0.020,0.021,0.021,,
203880,0.020,0.020,0.020,0.021,0.021,,
203940,0.020,0.020,0.020,0.021,0.021,,
204000,0.020,0.020,0.020,0.022,0.022,,
204060,0.020,0.020,0.020,0.022,0.022,,
204120,0.020,0.020,0.020,0.022,0.022,,
204180,0.020,0.020,0.021,0.022,0.023,,
204240,0.020,0.020,0.021,0.023,0.023,,
204300,0.020,0.020,0.021,0.023,0.023,,
204360,0.020,0.020,0.020,0.022,0.023,,
204420,0.020,0.020,0.020,0.021,0.021,,
204480,0.020,0.020,0.020,0.021,0.021,,
204540,0.020,0.020,0.020,0.022,0.022,,
204600,0.020,0.020,0.021,0.022,0.022,,
204660,0.020,0.020,0.021,0.022,0.022,,
204720,0.020,0.020,0.020,0.022,0.022,,
204780,0.020,0.020,0.020,0.021,0.021,,
204840,0.019,0.019,0.020,0.021,0.021,,
204900,0.020,0.020,0.021,0.022,0.022,,
204960,0.020,0.020,0.020,0.022,0.022,,
205020,0.020,0.020,0.020,0.022,0.022,,
205080,0.020,0.020,0.020,0.022,0.022,,
205140,0.019,0.019,0.020,0.021,0.021,,
205200,0.020,0.020,0.020,0.022,0.022,,
205260,0.020,0.020,0.020,0.022,0.022,,
205320,0.019,0.019,0.020,0.021,0.021,,
205380,0.019,0.019,0.020,0.021,0.021,,
205440,0.019,0.019,0.020,0.021,0.021,,
205500,0.019,0.019,0.020,0.022,0.022,,
205560,0.020,0.020,0.020,0.023,0.023,,
205620,0.020,0.020,0.020,0.022,0.022,,
205680,0.019,0.019,0.020,0.022,0.022,,
205740,0.019,0.019,0.020,0.022,0.022,,
205800,0.019,0.019,0.020,0.021,0.021,,
205860,0.019,0.019,0.020,0.022,0.022,,
205920,0.019,0.019,0.020,0.022,0.022,,
205980,0.019,0.019,0.020,0.023,0.023,,
206040,0.019,0.019,0.020,0.021,0.021,,
206100,0.019,0.019,0.020,0.022,0.023,,
206160,0.020,0.020,0.021,0.023,0.024,,
206220,0.019,0.019,0.020,0.022,0.022,,
206280,0.019,0.019,0.020,0.022,0.022,,
206340,0.019,0.019,0.020,0.022,0.022,,
206400,0.019,0.019,0.020,0.021,0.021,,
206460,0.019,0.019,0.019,0.021,0.021,,
206520,0.019,0.019,0.020,0.021,0.021,,
206580,0.019,0.019,0.019,0.021,0.021,,
206640,0.019,0.019,0.019,0.021,0.021,,
206700,0.019,0.019,0.020,0.021,0.021,,
206760,0.019,0.019,0.020,0.021,0.022,,
206820,0.019,0.019,0.020,0.021,0.021,,
206880,0.019,0.019,0.019,0.021,0.021,,
206940,0.019,0.019,0.020,0.021,0.021,,
207000,0.019,0.019,0.020,0.021,0.022,,
207060,0.019,0.019,0.020,0.022,0.022,,
207120,0.019,0.019,0.020,0.021,0.021,,
207180,0.019,0.019,0.020,0.022,0.022,,
207240,0.019,0.019,0.019,0.021,0.021,,
207300,0.019,0.019,0.020,0.021,0.021,,
207360,0.019,0.019,0.019,0.022,0.022,,
207420,0.018,0.018,0.019,0.021,0.021,,
207480,0.019,0.019,0.019,0.021,0.021,,
207540,0.019,0.019,0.019,0.020,0.020,,
207600,0.018,0.018,0.019,0.021,0.021,,
207660,0.018,0.018,0.019,0.020,0.020,,
207720,0.019,0.019,0.019,0.021,0.021,,
207780,0.019,0.019,0.019,0.021,0.021,,
207840,0.019,0.019,0.019,0.021,0.021,,
207900,0.018,0.018,0.019,0.021,0.021,,
207960,0.018,0.018,0.019,0.020,0.020,,
208020,0.018,0.018,0.019,0.020,0.020,,
208080,0.018,0.018,0.019,0.020,0.020,,
208140,0.019,0.019,0.019,0.021,0.021,,
208200,0.018,0.018,0.019,0.020,0.020,,
208260,0.018,0.018,0.019,0.020,0.020,,
208320,0.018,0.018,0.019,0.020,0.020,,
208380,0.018,0.018,0.019,0.021,0.021,,
208440,0.018,0.018,0.019,0.020,0.020,,
208500,0.018,0.018,0.019,0.021,0.021,,
208560,0.018,0.018,0.019,0.020,0.020,,
208620,0.018,0.018,0.019,0.020,0.020,,
208680,0.018,0.018,0.018,0.020,0.020,,
208740,0.018,0.018,0.019,0.020,0.020,,
208800,0.018,0.018,0.019,0.020,0.021,,
208860,0.018,0.018,0.019,0.020,0.020,,
208920,0.018,0.018,0.019,0.021,0.021,,
208980,0.018,0.018,0.019,0.020,0.020,,
209040,0.018,0.018,0.018,0.020,0.020,,
209100,0.018,0.018,0.019,0.021,0.021,,
209160,0.018,0.018,0.019,0.020,0.021,,
209220,0.018,0.018,0.018,0.020,0.020,,
209280,0.018,0.018,0.018,0.019,0.019,,
209340,0.018,0.018,0.018,0.020,0.020,,
209400,0.018,0.018,0.018,0.019,0.019,,
209460,0.018,0.018,0.019,0.020,0.020,,
209520,0.018,0.018,0.018,0.019,0.019,,
209580,0.018,0.018,0.018,0.020,0.020,,
209640,0.018,0.018,0.018,0.020,0.020,,
209700,0.017,0.017,0.018,0.019,0.019,,
209760,0.017,0.017,0.018,0.020,0.020,,
209820,0.018,0.018,0.018,0.020,0.020,,
209880,0.018,0.018,0.018,0.020,0.020,,
209940,0.018,0.018,0.018,0.019,0.019,,
210000,0.018,0.018,0.018,0.020,0.020,,
210060,0.018,0.018,0.018,0.019,0.020,,
210120,0.018,0.018,0.018,0.020,0.020,,
210180,0.018,0.018,0.018,0.019,0.020,,
210240,0.017,0.017,0.018,0.019,0.019,,
210300,0.018,0.018,0.018,0.020,0.021,,
210360,0.018,0.018,0.018,0.020,0.020,,
210420,0.018,0.018,0.018,0.019,0.020,,
210480,0.018,0.018,0.018,0.019,0.019,,
210540,0.018,0.018,0.018,0.019,0.020,,
210600,0.018,0.018,0.018,0.019,0.019,,
210660,0.017,0.017,0.018,0.019,0.019,,
210720,0.017,0.017,0.018,0.019,0.019,,
210780,0.017,0.017,0.018,0.019,0.019,,
210840,0.017,0.017,0.018,0.019,0.019,,
210900,0.017,0.017,0.018,0.019,0.019,,
210960,0.017,0.017,0.018,0.019,0.019,,
211020,0.017,0.017,0.018,0.018,0.018,,
211080,0.017,0.017,0.018,0.019,0.019,,
211140,0.017,0.017,0.018,0.019,0.019,,
211200,0.017,0.017,0.018,0.019,0.019,,
211260,0.017,0.017,0.017,0.019,0.019,,
211320,0.017,0.017,0.018,0.020,0.020,,
211380,0.017,0.017,0.018,0.019,0.019,,
211440,0.017,0.017,0.017,0.018,0.018,,
211500,0.017,0.017,0.018,0.019,0.019,,
211560,0.017,0.017,0.018,0.019,0.019,,
211620,0.017,0.017,0.017,0.018,0.018,,
211680,0.017,0.017,0.017,0.018,0.018,,
211740,0.017,0.017,0.017,0.018,0.018,,
211800,0.017,0.017,0.017,0.018,0.018,,
211860,0.017,0.017,0.017,0.018,0.019,,
211920,0.017,0.017,0.017,0.018,0.018,,
211980,0.017,0.017,0.017,0.018,0.019,,
212040,0.017,0.017,0.017,0.018,0.018,,
212100,0.017,0.017,0.017,0.018,0.018,,
212160,0.017,0.017,0.017,0.018,0.018,,
212220,0.017,0.017,0.017,0.018,0.018,,
212280,0.017,0.017,0.017,0.018,0.018,,
212340,0.017,0.017,0.017,0.018,0.018,,
212400,0.016,0.016,0.017,0.018,0.018,,
212460,0.017,0.017,0.017,0.018,0.018,,
212520,0.017,0.017,0.017,0.018,0.019,,
212580,0.016,0.016,0.017,0.018,0.018,,
212640,0.017,0.017,0.017,0.018,0.018,,
212700,0.016,0.016,0.017,0.017,0.017,,
212760,0.016,0.016,0.017,0.018,0.018,,
212820,0.016,0.016,0.017,0.018,0.018,,
212880,0.016,0.016,0.017,0.018,0.018,,
212940,0.016,0.016,0.017,0.017,0.017,,
213000,0.016,0.016,0.017,0.018,0.018,,
213060,0.016,0.016,0.017,0.018,0.018,,
213120,0.017,0.017,0.017,0.018,0.018,,
213180,0.017,0.017,0.017,0.018,0.018,,
213240,0.016,0.016,0.017,0.018,0.018,,
213300,0.016,0.016,0.017,0.018,0.018,,
213360,0.016,0.016,0.017,0.018,0.018,,
213420,0.016,0.016,0.017,0.018,0.018,,
213480,0.016,0.016,0.017,0.017,0.017,,
213540,0.016,0.016,0.017,0.017,0.017,,
213600,0.016,0.016,0.017,0.018,0.018,,
213660,0.016,0.016,0.017,0.018,0.018,,
213720,0.016,0.016,0.017,0.018,0.018,,
213780,0.016,0.016,0.016,0.017,0.017,,
213840,0.016,0.016,0.016,0.017,0.017,,
213900,0.016,0.016,0.016,0.017,0.017,,
213960,0.016,0.016,0.016,0.017,0.017,,
214020,0.016,0.016,0.016,0.017,0.017,,
214080,0.016,0.016,0.016,0.017,0.017,,
214140,0.016,0.016,0.016,0.018,0.018,,
214200,0.016,0.016,0.016,0.017,0.017,,
214260,0.016,0.016,0.016,0.017,0.017,,
214320,0.016,0.016,0.016,0.017,0.017,,
214380,0.016,0.016,0.016,0.017,0.017,,
214440,0.016,0.016,0.016,0.017,0.017,,
214500,0.016,0.016,0.016,0.017,0.018,,
214560,0.016,0.016,0.016,0.017,0.017,,
214620,0.016,0.016,0.016,0.017,0.017,,
214680,0.016,0.016,0.016,0.017,0.017,,
214740,0.016,0.016,0.016,0.017,0.017,,
214800,0.016,0.016,0.016,0.017,0.017,,
214860,0.016,0.016,0.016,0.017,0.017,,
214920,0.015,0.015,0.016,0.017,0.017,,
214980,0.015,0.015,0.016,0.017,0.017,,
215040,0.016,0.016,0.016,0.017,0.017,,
215100,0.016,0.016,0.016,0.017,0.017,,
215160,0.015,0.015,0.016,0.016,0.016,,
215220,0.015,0.015,0.016,0.017,0.017,,
215280,0.016,0.016,0.016,0.017,0.017,,
215340,0.015,0.015,0.016,0.016,0.016,,
215400,0.015,0.015,0.016,0.017,0.017,,
215460,0.015,0.015,0.016,0.016,0.016,,
215520,0.015,0.015,0.016,0.017,0.017,,
215580,0.015,0.015,0.016,0.017,0.017,,
215640,0.015,0.015,0.015,0.016,0.016,,
215700,0.015,0.015,0.016,0.016,0.016,,
215760,0.015,0.015,0.015,0.016,0.016,,
215820,0.015,0.015,0.016,0.016,0.016,,
215880,0.015,0.015,0.015,0.016,0.016,,
215940,0.015,0.015,0.015,0.016,0.016,,
216000,0.015,0.015,0.015,0.016,0.016,,
216060,0.015,0.015,0.015,0.016,0.016,,
216120,0.015,0.015,0.015,0.016,0.016,,
216180,0.015,0.015,0.015,0.016,0.016,,
216240,0.015,0.015,0.016,0.016,0.016,,
216300,0.015,0.015,0.016,0.016,0.016,,
216360,0.015,0.015,0.015,0.016,0.016,,
216420,0.015,0.015,0.015,0.016,0.016,,
216480,0.015,0.015,0.015,0.016,0.016,,
216540,0.015,0.015,0.015,0.016,0.016,,
216600,0.015,0.015,0.015,0.016,0.016,,
216660,0.015,0.015,0.015,0.016,0.016,,
216720,0.015,0.015,0.015,0.016,0.017,,
216780,0.015,0.015,0.015,0.016,0.016,,
216840,0.015,0.015,0.015,0.017,0.017,,
216900,0.015,0.015,0.015,0.016,0.016,,
216960,0.015,0.015,0.015,0.016,0.016,,
217020,0.015,0.015,0.015,0.016,0.016,,
217080,0.015,0.015,0.015,0.016,0.016,,
217140,0.015,0.015,0.016,0.016,0.017,,
217200,0.015,0.015,0.015,0.016,0.016,,
217260,0.015,0.015,0.015,0.016,0.016,,
217320,0.015,0.015,0.015,0.016,0.016,,
217380,0.015,0.015,0.015,0.016,0.016,,
217440,0.015,0.015,0.015,0.016,0.016,,
217500,0.015,0.015,0.015,0.016,0.016,,
217560,0.015,0.015,0.015,0.016,0.016,,
217620,0.015,0.015,0.015,0.016,0.016,,
217680,0.015,0.015,0.015,0.016,0.016,,
217740,0.015,0.015,0.015,0.016,0.016,,
217800,0.015,0.015,0.015,0.016,0.016,,
217860,0.015,0.015,0.015,0.016,0.016,,
217920,0.015,0.015,0.015,0.016,0.016,,
217980,0.015,0.015,0.015,0.016,0.016,,
218040,0.015,0.015,0.015,0.016,0.016,,
218100,0.015,0.015,0.015,0.016,0.016,,
218160,0.015,0.015,0.015,0.016,0.016,,
218220,0.015,0.015,0.015,0.016,0.016,,
218280,0.015,0.015,0.015,0.016,0.016,,
218340,0.015,0.015,0.015,0.016,0.016,,
218400,0.015,0.015,0.015,0.016,0.016,,
218460,0.015,0.015,0.015,0.016,0.016,,
218520,0.015,0.015,0.015,0.016,0.016,,
218580,0.015,0.015,0.015,0.016,0.016,,
218640,0.015,0.015,0.015,0.016,0.016,,
218700,0.015,0.015,0.015,0.016,0.016,,
218760,0.015,0.015,0.015,0.015,0.015,,
218820,0.014,0.014,0.015,0.015,0.015,,
218880,0.014,0.014,0.015,0.015,0.015,,
218940,0.014,0.014,0.015,0.015,0.015,,
219000,0.015,0.015,0.015,0.016,0.016,,
